rowseq,prodate,prodtime,shift,hogi,stage_x,ordno,batchno,compno,stimes,etimes,mntime,mxtime,mxtemp,mxkwh,mxrpm,part,start_temp,stop_temp,stop_power,setnum,upload_yn,datetime,time_range,groupid,tmh,worktype,cdrub,stage_y,mchid,wdate,wsht,batno,mnval,mngrd,create_time,bzval,bzgrd,ydval,ydgrd,mhval,mhgrd,mlval,mlgrd,t10val,t10grd,t50val,t50grd,t90val,t90grd,lbgrd,grd,mnmch,lbmch
车次代号,生产日期,生产时间,班次,生产机台,炼胶阶段,炼胶车数,车次,胶料品名,开始时间,结束时间,排胶时间,混炼时间,混炼温度,混炼功率,转子转速,班次,开始温度,结束温度,停止功率,设定值,是否上传数据,生产时间戳,时间区间,,检验顺序号,胶料号,胶料号,炼胶阶段,生产机台,日期,班次,生产车次,门尼值,门尼等级,检测时间戳,比重,比重等级,硬度,硬度等级,硫变,硫变等级,硫变,硫变等级,硫变,硫变等级,硫变,硫变等级,硫变,硫变等级,硫变等级,等级,门尼检测机台号,硫变检测机台号
23AM160912077,20231022,183654,1,B08,F ,104,77,L-FM-J126-02E,2023/10/22 18:35,2023/10/22 18:36,85,100,106.4,34,35,A,99,106.4,128,104,Y,2023/10/22 18:36,100,20,E101B082023102210149,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,77,53.6,1,2023/10/22 21:17,1.157,1,58,1,11.83,1,1.47,1,53,1,68.9,0,105.8,1,1,1,K27,G01
23AM160912076,20231022,183504,1,B08,F ,104,76,L-FM-J126-02E,2023/10/22 18:33,2023/10/22 18:35,85,100,106.7,35,35,A,99,106.7,123,104,Y,2023/10/22 18:35,100,20,E101B082023102210149,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,76,53.5,1,2023/10/22 21:17,1.154,1,57,1,11.95,1,1.47,1,53,1,69.3,0,107.8,1,1,1,K27,G01
23AM160912075,20231022,183314,1,B08,F ,104,75,L-FM-J126-02E,2023/10/22 18:31,2023/10/22 18:33,85,100,106.3,35,34,A,98,106.3,121,104,Y,2023/10/22 18:33,101,20,E101B082023102210148,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,75,53.5,1,2023/10/22 19:34,1.162,1,57,1,12.02,1,1.53,1,51.3,1,66.8,0,97.3,1,1,1,K27,G07
23AM160912074,20231022,183123,1,B08,F ,104,74,L-FM-J126-02E,2023/10/22 18:29,2023/10/22 18:31,85,102,107.5,36,34,A,99,107.5,131,104,Y,2023/10/22 18:31,101,20,E101B082023102210148,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,74,53.7,1,2023/10/22 19:32,1.158,1,56,1,12.24,1,1.53,1,50.9,1,66.5,0,97.2,1,1,1,K27,G07
23AM160912073,20231022,182932,1,B08,F ,104,73,L-FM-J126-02E,2023/10/22 18:27,2023/10/22 18:29,85,102,106.7,34,35,A,98,106.7,124,104,Y,2023/10/22 18:29,101,20,E101B082023102210147,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,73,53.7,1,2023/10/22 19:32,1.159,1,56,1,11.85,1,1.49,1,51.3,1,67.2,0,97.9,1,1,1,K12,G01
23AM160912072,20231022,182740,1,B08,F ,104,72,L-FM-J126-02E,2023/10/22 18:25,2023/10/22 18:27,85,102,104.8,32,35,A,99,104.8,129,104,Y,2023/10/22 18:27,102,20,E101B082023102210147,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,72,56.6,1,2023/10/22 19:36,1.163,1,57,1,11.68,1,1.47,1,52,1,67.9,0,105,1,1,1,K12,G01
23AM160912071,20231022,182549,1,B08,F ,104,71,L-FM-J126-02E,2023/10/22 18:24,2023/10/22 18:25,85,101,106.3,34,35,A,99,106.3,133,104,Y,2023/10/22 18:25,101,20,E101B082023102210146,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,71,56.6,1,2023/10/22 19:32,1.158,1,56,1,11.67,1,1.47,1,52.2,1,68.1,0,105,1,1,1,K15,G01
23AM160912070,20231022,182359,1,B08,F ,104,70,L-FM-J126-02E,2023/10/22 18:22,2023/10/22 18:23,85,100,106.6,34,35,A,99,106.6,134,104,Y,2023/10/22 18:23,101,20,E101B082023102210146,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,70,54.2,1,2023/10/22 19:32,1.157,1,56,1,11.48,1,1.44,1,51.9,1,67.7,0,100.2,1,1,1,K15,G01
23AM160912069,20231022,182207,1,B08,F ,104,69,L-FM-J126-02E,2023/10/22 18:20,2023/10/22 18:22,85,102,106.9,36,35,A,100,106.9,130,104,Y,2023/10/22 18:22,101,20,E101B082023102210145,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,69,54.2,1,2023/10/22 19:32,1.163,1,57,1,11.51,1,1.43,1,51.8,1,67.7,0,101.4,1,1,1,K14,G01
23AM160912068,20231022,182015,1,B08,F ,104,68,L-FM-J126-02E,2023/10/22 18:18,2023/10/22 18:20,85,100,107.3,35,35,A,101,107.3,124,104,Y,2023/10/22 18:20,100,20,E101B082023102210145,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,68,55.1,1,2023/10/22 19:32,1.158,1,56,1,11.76,1,1.44,1,52.1,1,67.8,0,105.6,1,1,1,K14,G01
23AM160912067,20231022,181824,1,B08,F ,104,67,L-FM-J126-02E,2023/10/22 18:16,2023/10/22 18:18,85,100,107.6,35,34,A,99,107.6,129,104,Y,2023/10/22 18:18,101,20,E101B082023102210144,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,67,55.1,1,2023/10/22 19:32,1.158,1,57,1,11.94,1,1.45,1,52.4,1,68.3,0,105.4,1,1,1,K13,G01
23AM160912066,20231022,181633,1,B08,F ,104,66,L-FM-J126-02E,2023/10/22 18:14,2023/10/22 18:16,85,100,106.5,34,35,A,99,106.5,120,104,Y,2023/10/22 18:16,99,20,E101B082023102210144,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,66,56.2,1,2023/10/22 19:32,1.154,1,56,1,11.8,1,1.46,1,52.3,1,68.1,0,106.2,1,1,1,K13,G01
23AM031356066,20231022,53842,3,B08,F ,66,66,L-FM-J126-02E,2023/10/22 5:36,2023/10/22 5:38,85,100,105.6,34,35,C,97,105.6,140,66,Y,2023/10/22 5:38,101,20,E101B082023102130137,L-FM-J126-02E,J126  ,FM ,B08,20231021,3,66,56.3,1,2023/10/22 7:39,1.158,1,58,1,11.22,1,1.55,1,52.3,1,68.8,0,107.1,1,1,1,K09,G03
23AM160912065,20231022,181443,1,B08,F ,104,65,L-FM-J126-02E,2023/10/22 18:12,2023/10/22 18:14,85,100,106.3,34,35,A,99,106.3,131,104,Y,2023/10/22 18:14,101,20,E101B082023102210143,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,65,56.2,1,2023/10/22 19:34,1.161,1,57,1,12.95,1,1.57,1,52.8,1,70.2,0,103.7,1,1,1,K11,G08
23AM031356065,20231022,53646,3,B08,F ,66,65,L-FM-J126-02E,2023/10/22 5:35,2023/10/22 5:36,85,101,105.7,34,34,C,96,105.7,127,66,Y,2023/10/22 5:36,101,20,E101B082023102130136,L-FM-J126-02E,J126  ,FM ,B08,20231021,3,65,56.3,1,2023/10/22 7:39,1.159,1,57,1,11.05,1,1.52,1,52.8,1,69.6,0,106.7,1,1,1,K09,G03
23AM160912064,20231022,181251,1,B08,F ,104,64,L-FM-J126-02E,2023/10/22 18:11,2023/10/22 18:12,85,101,107.6,36,35,A,97,107.6,126,104,Y,2023/10/22 18:12,100,20,E101B082023102210143,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,64,53.9,1,2023/10/22 19:32,1.159,1,57,1,12.68,1,1.54,1,52,1,69.8,0,103.4,1,1,1,K11,G08
23AM031356064,20231022,53417,3,B08,F ,66,64,L-FM-J126-02E,2023/10/22 5:32,2023/10/22 5:34,85,100,106.2,35,35,C,99,106.2,135,66,Y,2023/10/22 5:34,99,20,E101B082023102130136,L-FM-J126-02E,J126  ,FM ,B08,20231021,3,64,55.3,1,2023/10/22 7:39,1.156,1,57,1,11.18,1,1.48,1,53.6,1,71.2,0,107,1,1,1,K09,G03
23AM160912063,20231022,181057,1,B08,F ,104,63,L-FM-J126-02E,2023/10/22 18:09,2023/10/22 18:10,85,100,106,35,35,A,97,106,130,104,Y,2023/10/22 18:10,99,20,E101B082023102210142,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,63,53.9,1,2023/10/22 19:32,1.157,1,56,1,12.74,1,1.55,1,52.5,1,69.8,0,103.5,1,1,1,K10,G08
23AM031356063,20231022,53227,3,B08,F ,66,63,L-FM-J126-02E,2023/10/22 5:30,2023/10/22 5:32,85,100,106.5,37,35,C,94,106.5,134,66,Y,2023/10/22 5:32,99,20,E101B082023102130135,L-FM-J126-02E,J126  ,FM ,B08,20231021,3,63,55.3,1,2023/10/22 7:39,1.157,1,58,1,11.23,1,1.47,1,55.1,1,72.1,0,110.9,1,1,1,K10,G03
23AM160912062,20231022,180858,1,B08,F ,104,62,L-FM-J126-02E,2023/10/22 18:07,2023/10/22 18:08,85,101,105.7,34,35,A,94,105.7,123,104,Y,2023/10/22 18:08,100,20,E101B082023102210142,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,62,55,1,2023/10/22 19:32,1.158,1,56,1,12.84,1,1.57,1,52.2,1,69.7,0,100.9,1,1,1,K10,G08
23AM031356062,20231022,52943,3,B08,F ,66,62,L-FM-J126-02E,2023/10/22 5:28,2023/10/22 5:29,85,100,105.2,34,34,C,96,105.2,137,66,Y,2023/10/22 5:29,100,20,E101B082023102130135,L-FM-J126-02E,J126  ,FM ,B08,20231021,3,62,53.4,1,2023/10/22 7:39,1.159,1,58,1,11.09,1,1.45,1,54.5,1,71.1,0,107.2,1,1,1,K10,G03
23AM160912061,20231022,180623,1,B08,F ,104,61,L-FM-J126-02E,2023/10/22 18:04,2023/10/22 18:06,85,100,105.7,32,35,A,100,105.7,135,104,Y,2023/10/22 18:06,101,20,E101B082023102210141,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,61,55,1,2023/10/22 19:21,1.157,1,56,1,12.62,1,1.54,1,53.4,1,71.1,0,105.7,1,1,1,K15,G08
23AM031356061,20231022,52719,3,B08,F ,66,61,L-FM-J126-02E,2023/10/22 5:25,2023/10/22 5:27,85,100,105.2,33,35,C,99,105.2,134,66,Y,2023/10/22 5:27,99,20,E101B082023102130134,L-FM-J126-02E,J126  ,FM ,B08,20231021,3,61,53.4,1,2023/10/22 7:39,1.156,1,57,1,11.45,1,1.48,1,54.5,1,71.1,0,110.4,1,1,1,K10,G03
23AM160912060,20231022,180432,1,B08,F ,104,60,L-FM-J126-02E,2023/10/22 18:02,2023/10/22 18:04,85,101,107.2,35,35,A,98,107.2,128,104,Y,2023/10/22 18:04,100,20,E101B082023102210141,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,60,54.2,1,2023/10/22 19:38,1.163,1,57,1,12.64,1,1.51,1,53.4,1,71,0,105.2,1,1,1,K15,G08
23AM031356060,20231022,52529,3,B08,F ,66,60,L-FM-J126-02E,2023/10/22 5:23,2023/10/22 5:25,85,100,105.1,31,35,C,98,105.1,131,66,Y,2023/10/22 5:25,99,20,E101B082023102130134,L-FM-J126-02E,J126  ,FM ,B08,20231021,3,60,54.2,1,2023/10/22 7:38,1.156,1,58,1,11.08,1,1.42,1,56.1,1,73.4,0,108.9,1,1,1,K10,G03
23AM031356059,20231022,52325,3,B08,F ,66,59,L-FM-J126-02E,2023/10/22 5:21,2023/10/22 5:23,85,100,107,34,35,C,99,107,132,66,Y,2023/10/22 5:23,99,20,E101B082023102130133,L-FM-J126-02E,J126  ,FM ,B08,20231021,3,59,54.2,1,2023/10/22 7:38,1.157,1,57,1,11.69,1,1.45,1,55,1,71.4,0,112.8,1,1,1,K10,G05
23AM160912058,20231022,180049,1,B08,F ,104,58,L-FM-J126-02E,2023/10/22 17:59,2023/10/22 18:00,85,100,106.5,35,35,A,99,106.5,128,104,Y,2023/10/22 18:00,99,20,E101B082023102210140,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,58,56.8,1,2023/10/22 19:11,1.159,1,58,1,12.54,1,1.49,1,52.4,1,70,0,104.4,1,1,1,K15,G08
23AM031356058,20231022,52135,3,B08,F ,66,58,L-FM-J126-02E,2023/10/22 5:19,2023/10/22 5:21,85,100,106.7,34,35,C,99,106.7,133,66,Y,2023/10/22 5:21,99,20,E101B082023102130133,L-FM-J126-02E,J126  ,FM ,B08,20231021,3,58,55.2,1,2023/10/22 7:38,1.159,1,57,1,12.2,1,1.52,1,51.5,1,67.9,0,104.5,1,1,1,K10,G05
23AL164214058,20231021,183432,1,B08,F ,58,58,L-FM-J126-02E,2023/10/21 18:32,2023/10/21 18:34,85,100,104.2,28,35,A,98,104.2,121,58,Y,2023/10/21 18:34,101,20,E101B082023102110153,L-FM-J126-02E,J126  ,FM ,B08,20231021,1,58,56,1,2023/10/21 21:44,1.158,1,56,1,12.59,1,1.58,1,52.1,1,69,0,107,1,1,1,K11,G05
23AL033504058,20231021,53133,3,B08,F ,58,58,L-FM-J126-02E,2023/10/21 5:29,2023/10/21 5:31,85,100,107.3,35,35,C,100,107.3,131,58,Y,2023/10/21 5:31,100,20,E101B082023102030132,L-FM-J126-02E,J126  ,FM ,B08,20231020,3,58,56.2,1,2023/10/21 6:54,1.154,1,57,1,11.02,1,1.38,1,53.3,1,70.1,0,111.2,1,1,1,K03,G03
23AM160912057,20231022,175859,1,B08,F ,104,57,L-FM-J126-02E,2023/10/22 17:57,2023/10/22 17:58,85,101,105.7,33,35,A,99,105.7,134,104,Y,2023/10/22 17:58,101,20,E101B082023102210140,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,57,56.8,1,2023/10/22 19:08,1.156,1,57,1,12.61,1,1.53,1,52.3,1,69.8,0,103.5,1,1,1,K15,G08
23AM031356057,20231022,51946,3,B08,F ,66,57,L-FM-J126-02E,2023/10/22 5:18,2023/10/22 5:19,85,100,106,33,35,C,100,106,130,66,Y,2023/10/22 5:19,100,20,E101B082023102130132,L-FM-J126-02E,J126  ,FM ,B08,20231021,3,57,55.2,1,2023/10/22 7:06,1.156,1,58,1,11.8,1,1.49,1,51.8,1,68,0,106.3,1,1,1,K15,G05
23AL164214057,20231021,183241,1,B08,F ,58,57,L-FM-J126-02E,2023/10/21 18:30,2023/10/21 18:32,85,100,105.5,34,34,A,100,105.5,132,58,Y,2023/10/21 18:32,99,20,E101B082023102110153,L-FM-J126-02E,J126  ,FM ,B08,20231021,1,57,56,1,2023/10/21 21:44,1.154,1,58,1,12.35,1,1.56,1,52.1,1,69,0,106.4,1,1,1,K11,G05
23AL033504057,20231021,52939,3,B08,F ,58,57,L-FM-J126-02E,2023/10/21 5:27,2023/10/21 5:29,85,100,105.9,36,35,C,97,105.9,133,58,Y,2023/10/21 5:29,100,20,E101B082023102030132,L-FM-J126-02E,J126  ,FM ,B08,20231020,3,57,56.2,1,2023/10/21 6:51,1.157,1,57,1,10.82,1,1.42,1,53,1,69.6,0,103.3,1,1,1,K03,G03
23AM160912056,20231022,175708,1,B08,F ,104,56,L-FM-J126-02E,2023/10/22 17:55,2023/10/22 17:57,85,102,106.4,33,35,A,100,106.4,125,104,Y,2023/10/22 17:57,102,20,E101B082023102210139,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,56,56.2,1,2023/10/22 19:04,1.152,1,56,1,12.3,1,1.49,1,53.2,1,71,0,106,1,1,1,K09,G08
23AM031356056,20231022,51757,3,B08,F ,66,56,L-FM-J126-02E,2023/10/22 5:16,2023/10/22 5:17,85,100,106.8,35,35,C,99,106.8,132,66,Y,2023/10/22 5:17,100,20,E101B082023102130132,L-FM-J126-02E,J126  ,FM ,B08,20231021,3,56,54.4,1,2023/10/22 7:03,1.159,1,57,1,11.48,1,1.48,1,52.1,1,68.4,0,103.3,1,1,1,K15,G05
23AL164214056,20231021,183051,1,B08,F ,58,56,L-FM-J126-02E,2023/10/21 18:29,2023/10/21 18:30,85,100,106.4,34,34,A,98,106.4,125,58,Y,2023/10/21 18:30,99,20,E101B082023102110152,L-FM-J126-02E,J126  ,FM ,B08,20231021,1,56,55.7,1,2023/10/21 21:32,1.159,1,57,1,12.57,1,1.55,1,50.4,1,67.4,0,104,1,1,1,K11,G05
23AL033504056,20231021,52719,3,B08,F ,58,56,L-FM-J126-02E,2023/10/21 5:25,2023/10/21 5:27,85,100,106.2,34,35,C,100,106.2,124,58,Y,2023/10/21 5:27,100,20,E101B082023102030131,L-FM-J126-02E,J126  ,FM ,B08,20231020,3,56,57.9,1,2023/10/21 6:48,1.155,1,56,1,11.45,1,1.43,1,52.4,1,68.7,0,108.3,1,1,1,K02,G03
23AM160912055,20231022,175517,1,B08,F ,104,55,L-FM-J126-02E,2023/10/22 17:53,2023/10/22 17:55,85,102,107.4,36,34,A,99,107.4,130,104,Y,2023/10/22 17:55,102,20,E101B082023102210139,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,55,56.2,1,2023/10/22 19:01,1.157,1,57,1,12.49,1,1.53,1,53.5,1,71.1,0,106.1,1,1,1,K09,G08
23AM031356055,20231022,51607,3,B08,F ,66,55,L-FM-J126-02E,2023/10/22 5:14,2023/10/22 5:16,85,100,106.4,35,35,C,97,106.4,127,66,Y,2023/10/22 5:16,100,20,E101B082023102130131,L-FM-J126-02E,J126  ,FM ,B08,20231021,3,55,54.4,1,2023/10/22 7:00,1.158,1,58,1,11.39,1,1.47,1,51.9,1,68,0,101.9,1,1,1,K15,G05
23AL164214055,20231021,182900,1,B08,F ,58,55,L-FM-J126-02E,2023/10/21 18:27,2023/10/21 18:28,85,100,106,34,35,A,100,106,131,58,Y,2023/10/21 18:29,100,20,E101B082023102110152,L-FM-J126-02E,J126  ,FM ,B08,20231021,1,55,55.7,1,2023/10/21 21:32,1.158,1,56,1,12.11,1,1.53,1,51.1,1,67.8,0,104.6,1,1,1,K11,G05
23AL033504055,20231021,52529,3,B08,F ,58,55,L-FM-J126-02E,2023/10/21 5:23,2023/10/21 5:25,85,100,106.9,36,35,C,99,106.9,124,58,Y,2023/10/21 5:25,100,20,E101B082023102030131,L-FM-J126-02E,J126  ,FM ,B08,20231020,3,55,57.9,1,2023/10/21 6:44,1.156,1,57,1,11.39,1,1.42,1,52.5,1,69.2,0,109.4,1,1,1,K02,G03
23AM160912054,20231022,175325,1,B08,F ,104,54,L-FM-J126-02E,2023/10/22 17:51,2023/10/22 17:53,85,101,107.3,35,35,A,98,107.3,131,104,Y,2023/10/22 17:53,100,20,E101B082023102210138,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,54,54.2,1,2023/10/22 19:02,1.156,1,57,1,12.36,1,1.54,1,53.3,1,70.7,0,105.6,1,1,1,K14,G08
23AM031356054,20231022,51411,3,B08,F ,66,54,L-FM-J126-02E,2023/10/22 5:12,2023/10/22 5:14,85,100,105.1,33,35,C,99,105.1,138,66,Y,2023/10/22 5:14,100,20,E101B082023102130131,L-FM-J126-02E,J126  ,FM ,B08,20231021,3,54,55.1,1,2023/10/22 6:57,1.159,1,58,1,12.12,1,1.47,1,50.2,1,66.4,0,98.9,1,1,1,K15,G05
23AL164214054,20231021,182710,1,B08,F ,58,54,L-FM-J126-02E,2023/10/21 18:25,2023/10/21 18:27,85,100,110.1,34,35,A,98,110.1,122,58,Y,2023/10/21 18:27,100,20,E101B082023102110151,L-FM-J126-02E,J126  ,FM ,B08,20231021,1,54,53.2,1,2023/10/21 21:43,1.155,1,57,1,12.19,1,1.55,1,50.8,1,67.6,0,105.4,1,1,1,K10,G05
23AL033504054,20231021,52339,3,B08,F ,58,54,L-FM-J126-02E,2023/10/21 5:21,2023/10/21 5:23,85,100,105.9,36,35,C,99,105.9,126,58,Y,2023/10/21 5:23,99,20,E101B082023102030130,L-FM-J126-02E,J126  ,FM ,B08,20231020,3,54,54.2,1,2023/10/21 6:41,1.154,1,58,1,11.08,1,1.45,1,53.2,1,69.4,0,104.9,1,1,1,K27,G03
23AM160912053,20231022,175133,1,B08,F ,104,53,L-FM-J126-02E,2023/10/22 17:49,2023/10/22 17:51,85,101,106.4,34,35,A,99,106.4,130,104,Y,2023/10/22 17:51,100,20,E101B082023102210138,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,53,54.2,1,2023/10/22 19:02,1.161,1,58,1,12.56,1,1.51,1,53.8,1,71.3,0,105.9,1,1,1,K14,G08
23AM031356053,20231022,51220,3,B08,F ,66,53,L-FM-J126-02E,2023/10/22 5:10,2023/10/22 5:12,85,100,105.3,35,34,C,97,105.3,127,66,Y,2023/10/22 5:12,100,20,E101B082023102130130,L-FM-J126-02E,J126  ,FM ,B08,20231021,3,53,55.1,1,2023/10/22 6:54,1.157,1,57,1,11.64,1,1.48,1,51.8,1,67.8,0,102.3,1,1,1,K14,G05
23AL164214053,20231021,182437,1,B08,F ,58,53,L-FM-J126-02E,2023/10/21 18:22,2023/10/21 18:24,85,100,107.6,34,35,A,100,107.6,129,58,Y,2023/10/21 18:24,99,20,E101B082023102110151,L-FM-J126-02E,J126  ,FM ,B08,20231021,1,53,53.2,1,2023/10/21 21:43,1.159,1,58,1,12.21,1,1.58,1,50.6,1,66.9,0,104.7,1,1,1,K10,G05
23AL033504053,20231021,52149,3,B08,F ,58,53,L-FM-J126-02E,2023/10/21 5:20,2023/10/21 5:21,85,100,104.6,33,35,C,100,104.6,124,58,Y,2023/10/21 5:21,100,20,E101B082023102030130,L-FM-J126-02E,J126  ,FM ,B08,20231020,3,53,54.2,1,2023/10/21 6:38,1.157,1,57,1,11.47,1,1.44,1,53,1,69.8,0,106.7,1,1,1,K27,G03
23AM160912052,20231022,174942,1,B08,F ,104,52,L-FM-J126-02E,2023/10/22 17:47,2023/10/22 17:49,85,102,106.6,33,35,A,100,106.6,134,104,Y,2023/10/22 17:49,102,20,E101B082023102210137,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,52,53.7,1,2023/10/22 19:24,1.161,1,57,1,11.74,1,1.51,1,52.5,1,68.6,0,99.9,1,1,1,K27,G07
23AM031356052,20231022,51014,3,B08,F ,66,52,L-FM-J126-02E,2023/10/22 5:08,2023/10/22 5:10,85,100,105.7,35,35,C,98,105.7,120,66,Y,2023/10/22 5:10,99,20,E101B082023102130130,L-FM-J126-02E,J126  ,FM ,B08,20231021,3,52,54.1,1,2023/10/22 6:51,1.159,1,57,1,12.21,1,1.49,1,51.4,1,68,0,106.2,1,1,1,K14,G05
23AL164214052,20231021,182233,1,B08,F ,58,52,L-FM-J126-02E,2023/10/21 18:20,2023/10/21 18:22,85,100,104.9,34,35,A,99,104.9,132,58,Y,2023/10/21 18:22,100,20,E101B082023102110150,L-FM-J126-02E,J126  ,FM ,B08,20231021,1,52,53.7,1,2023/10/21 21:32,1.157,1,57,1,12.36,1,1.57,1,50.8,1,67.6,0,105,1,1,1,K10,G05
23AL033504052,20231021,51958,3,B08,F ,58,52,L-FM-J126-02E,2023/10/21 5:18,2023/10/21 5:19,85,100,105.4,35,35,C,97,105.4,123,58,Y,2023/10/21 5:19,98,20,E101B082023102030129,L-FM-J126-02E,J126  ,FM ,B08,20231020,3,52,55.6,1,2023/10/21 6:35,1.159,1,56,1,11.06,1,1.41,1,53.2,1,69.6,0,106.5,1,1,1,K15,G03
23AM160912051,20231022,174750,1,B08,F ,104,51,L-FM-J126-02E,2023/10/22 17:46,2023/10/22 17:47,85,102,106.6,34,35,A,100,106.6,132,104,Y,2023/10/22 17:47,102,20,E101B082023102210137,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,51,53.7,1,2023/10/22 19:21,1.156,1,57,1,11.51,1,1.46,1,53.5,1,69.4,0,101.4,1,1,1,K27,G07
23AM031356051,20231022,50825,3,B08,F ,66,51,L-FM-J126-02E,2023/10/22 5:06,2023/10/22 5:08,85,100,105,32,34,C,96,105,135,66,Y,2023/10/22 5:08,99,20,E101B082023102130129,L-FM-J126-02E,J126  ,FM ,B08,20231021,3,51,54.1,1,2023/10/22 6:48,1.157,1,57,1,11.69,1,1.49,1,51.6,1,67.7,0,100,1,1,1,K14,G05
23AL164214051,20231021,182043,1,B08,F ,58,51,L-FM-J126-02E,2023/10/21 18:19,2023/10/21 18:20,85,100,105.7,34,35,A,98,105.7,130,58,Y,2023/10/21 18:20,99,20,E101B082023102110150,L-FM-J126-02E,J126  ,FM ,B08,20231021,1,51,53.7,1,2023/10/21 21:32,1.158,1,56,1,12.57,1,1.58,1,50.1,1,66.8,0,104,1,1,1,K10,G05
23AL033504051,20231021,51808,3,B08,F ,58,51,L-FM-J126-02E,2023/10/21 5:16,2023/10/21 5:18,85,100,102.9,34,35,C,91,102.9,132,58,Y,2023/10/21 5:18,99,20,E101B082023102030129,L-FM-J126-02E,J126  ,FM ,B08,20231020,3,51,55.6,1,2023/10/21 6:32,1.158,1,57,1,11.3,1,1.45,1,53.6,1,70,0,111.1,1,1,1,K15,G03
23AM160912050,20231022,174557,1,B08,F ,104,50,L-FM-J126-02E,2023/10/22 17:44,2023/10/22 17:45,85,101,107.6,35,35,A,101,107.6,131,104,Y,2023/10/22 17:45,100,20,E101B082023102210136,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,50,53.5,1,2023/10/22 19:17,1.154,1,57,1,11.46,1,1.45,1,53.3,1,68.9,0,101.6,1,1,1,K27,G07
23AM031356050,20231022,50635,3,B08,F ,66,50,L-FM-J126-02E,2023/10/22 5:04,2023/10/22 5:06,85,100,104.6,34,35,C,96,104.6,126,66,Y,2023/10/22 5:06,99,20,E101B082023102130129,L-FM-J126-02E,J126  ,FM ,B08,20231021,3,50,54.6,1,2023/10/22 6:45,1.156,1,58,1,12.14,1,1.53,1,51.5,1,68.1,0,106.2,1,1,1,K14,G05
23AL164214050,20231021,181853,1,B08,F ,58,50,L-FM-J126-02E,2023/10/21 18:17,2023/10/21 18:18,85,100,106.4,35,35,A,100,106.4,132,58,Y,2023/10/21 18:18,99,20,E101B082023102110149,L-FM-J126-02E,J126  ,FM ,B08,20231021,1,50,54.7,1,2023/10/21 19:30,1.156,1,56,1,12.05,1,1.52,1,53,1,69.6,0,105.9,1,1,1,K09,G10
23AL033504050,20231021,51454,3,B08,F ,58,50,L-FM-J126-02E,2023/10/21 5:13,2023/10/21 5:14,85,100,102.9,34,35,C,92,102.9,126,58,Y,2023/10/21 5:14,100,20,E101B082023102030128,L-FM-J126-02E,J126  ,FM ,B08,20231020,3,50,54.4,1,2023/10/21 6:29,1.154,1,57,1,11.38,1,1.43,1,52.9,1,69.6,0,109.7,1,1,1,K13,G03
23AM160912049,20231022,174405,1,B08,F ,104,49,L-FM-J126-02E,2023/10/22 17:42,2023/10/22 17:44,85,101,106.9,34,35,A,100,106.9,131,104,Y,2023/10/22 17:44,101,20,E101B082023102210136,L-FM-J126-02E,J126  ,FM ,B08,20231022,1,49,53.5,1,2023/10/22 19:14,1.153,1,56,1,11.44,1,1.45,1,53.5,1,69,0,101.8,1,1,1,K27,G07
23AM031356049,20231022,50445,3,B08,F ,66,49,L-FM-J126-02E,2023/10/22 5:03,2023/10/22 5:04,85,102,103.3,33,35,C,89,103.3,134,66,Y,2023/10/22 5:04,101,20,E101B082023102130128,L-FM-J126-02E,J126  ,FM ,B08,20231021,3,49,54.6,1,2023/10/22 6:42,1.155,1,57,1,12.1,1,1.54,1,52.1,1,68.7,0,107.7,1,1,1,K13,G05
23AL164214049,20231021,181703,1,B08,F ,58,49,L-FM-J126-02E,2023/10/21 18:15,2023/10/21 18:17,85,100,107.6,36,35,A,98,107.6,130,58,Y,2023/10/21 18:17,100,20,E101B082023102110149,L-FM-J126-02E,J126  ,FM ,B08,20231021,1,49,54.7,1,2023/10/21 19:30,1.157,1,57,1,12.02,1,1.52,1,53.6,1,70.7,0,106.3,1,1,1,K09,G10
